seqnames	strand	gene	Ref_Class	final_TX_ID	source	start.TR	end.TR	exon_number	start.exon	end.exon	CAGE.cluster.start	CAGE.cluster.end	CAGE_ID	CAGE_significance	CAGE_score	CAGE_support	TX_category	EHV-1_12h_1	EHV-1_12h_2	EHV-1_12h_3	EHV-1_18h_1	EHV-1_18h_2	EHV-1_18h_3	EHV-1_1h_1	EHV-1_1h_2	EHV-1_1h_3	EHV-1_24h_1	EHV-1_24h_2	EHV-1_24h_3	EHV-1_2h_1	EHV-1_2h_2	EHV-1_2h_3	EHV-1_48h_1	EHV-1_48h_2	EHV-1_48h_3	EHV-1_4h_1	EHV-1_4h_2	EHV-1_4h_3	EHV-1_6h_1	EHV-1_6h_2	EHV-1_6h_3	EHV-1_8h_1	EHV-1_8h_2	EHV-1_8h_3
NC_001491.2	+	ORF76	ORF76-ORF67.1-PC-Canonic	ORF76-ORF67.1-PC-Canonic	Torma_et_al	136583	138877	1	136583	138877	136580	136605	CAGE_cluster_994	***	21361.463019243	9	NA	6	16	11	3	0	0	0	0	0	2	0	0	0	0	0	0	1	7	0	0	0	3	0	4	3	3	9
NC_001491.2	+	ORF8	ORF4-ORF5-ORF6-ORF7-ORF8-CX	ORF4-ORF5-ORF6-ORF7-ORF8-CX	Torma_et_al	3296	11072	1	3296	11072	3293	3296	CAGE_cluster_23	***	3123.211837139	7	NA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF8	ORF5-ORF6-ORF7-ORF8-CX-Canonic	ORF5-ORF6-ORF7-ORF8-CX-Canonic	Torma_et_al	3872	11067	1	3872	11067	NA	NA		NA	NA	NA	NA	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF8	ORF7-ORF8-CX-Canonic	ORF7-ORF8-CX-Canonic	Torma_et_al	6466	11067	1	6466	11067	NA	NA		NA	NA	NA	NA	13	14	17	1	0	1	0	0	0	5	3	3	0	0	0	2	5	0	0	0	0	1	0	0	0	3	2
NC_001491.2	+	ORF8	ORF7-ORF8-CX-Long	ORF7-ORF8-CX-Long	Torma_et_al	6149	11067	1	6149	11067	NA	NA		NA	NA	NA	NA	1	0	1	0	0	0	0	0	0	2	2	6	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF8	ORF8	ORF8	Torma_et_al	10080	11067	1	10080	11067	10049	10103	CAGE_cluster_50	***	23283.930695339	9	NA	259	164	167	107	60	67	0	0	0	111	87	73	0	0	0	148	83	70	0	2	2	47	33	39	73	93	83
NC_001491.2	+	ORF8	ORF8-L1	ORF8-L1	Torma_et_al	7110	11067	1	7110	11067	7110	7112	CAGE_cluster_36	***	2394.408201308	7	NA	8	5	5	4	2	2	0	0	0	12	4	8	0	0	0	15	7	2	0	0	0	0	0	0	0	1	2
NC_001491.2	+	ORF8	ORF8-L2	ORF8-L2	Torma_et_al	7689	11067	1	7689	11067	7689	7689	CAGE_cluster_39	*	105.163529288	1	NA	18	6	14	7	2	2	0	0	0	9	6	4	0	0	0	9	5	1	0	0	0	0	0	0	1	4	1
NC_001491.2	+	ORF8	ORF8-Monocistronic-Long-novTX_322	novTX_322	Tombacz_et_al	10068	11072	1	10068	11072	10049	10103	CAGE_cluster_50	***	NA	9	Monocistronic-Long	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF8	ORF8-Monocistronic-Long-novTX_331	novTX_331	Tombacz_et_al	10054	11072	1	10054	11072	10049	10103	CAGE_cluster_50	***	NA	9	Monocistronic-Long	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_001491.2	+	ORF8	ORF8-Monocistronic-Short-novTX_332	novTX_332	Tombacz_et_al	10095	11072	1	10095	11072	10049	10103	CAGE_cluster_50	***	NA	9	Monocistronic-Short	2	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	1	1
NC_001491.2	+	ORF8	ORF8-ORF9-ORF10-ORF11-CX-Long	ORF8-ORF9-ORF10-ORF11-CX-Long	Torma_et_al	7110	13520	1	7110	13520	7110	7112	CAGE_cluster_36	***	2394.408201308	7	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF8	ORF8-ORF9-ORF10-ORF11-CX-Short	ORF8-ORF9-ORF10-ORF11-CX-Short	Torma_et_al	10080	13520	1	10080	13520	10049	10103	CAGE_cluster_50	***	23283.930695339	9	NA	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF8	ORF8-Putative mRNA-novTX_251	novTX_251	Tombacz_et_al	10458	11072	1	10458	11072	10444	10480	CAGE_cluster_53	***	NA	3	Putative mRNA	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	1	0	1	0	0	1
NC_001491.2	+	ORF8	ORF8-Putative mRNA-novTX_310	novTX_310	Tombacz_et_al	10444	11072	1	10444	11072	10444	10480	CAGE_cluster_53	***	NA	3	Putative mRNA	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_001491.2	+	ORF8	TR34	TR34	Torma_et_al	6149	11067	1	6149	6688	NA	NA		NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	4	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF8	TR34	TR34	Torma_et_al	6149	11067	2	9510	11067	NA	NA		NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	4	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF8	TR848	TR848	Torma_et_al	6149	11067	1	6149	6688	NA	NA		NA	NA	NA	NA	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF8	TR848	TR848	Torma_et_al	6149	11067	2	9510	9554	NA	NA		NA	NA	NA	NA	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF8	TR848	TR848	Torma_et_al	6149	11067	3	10682	11067	NA	NA		NA	NA	NA	NA	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF8	TR877	TR877	Torma_et_al	6466	11067	1	6466	6688	NA	NA		NA	NA	NA	NA	8	3	5	4	1	4	0	0	0	6	4	2	0	0	0	8	5	4	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF8	TR877	TR877	Torma_et_al	6466	11067	2	9510	11067	NA	NA		NA	NA	NA	NA	8	3	5	4	1	4	0	0	0	6	4	2	0	0	0	8	5	4	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF8	TR878	TR878	Torma_et_al	6466	11067	1	6466	6688	NA	NA		NA	NA	NA	NA	3	1	0	3	2	1	0	0	0	3	1	1	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF8	TR878	TR878	Torma_et_al	6466	11067	2	9510	9554	NA	NA		NA	NA	NA	NA	3	1	0	3	2	1	0	0	0	3	1	1	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF8	TR878	TR878	Torma_et_al	6466	11067	3	10682	11067	NA	NA		NA	NA	NA	NA	3	1	0	3	2	1	0	0	0	3	1	1	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF8	TR912	TR912	Torma_et_al	7110	11067	1	7110	7874	7110	7112	CAGE_cluster_36	***	2394.408201308	7	NA	6	3	4	2	2	1	0	0	0	7	6	4	0	0	0	5	2	4	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF8	TR912	TR912	Torma_et_al	7110	11067	2	9510	11067	7110	7112	CAGE_cluster_36	***	2394.408201308	7	NA	6	3	4	2	2	1	0	0	0	7	6	4	0	0	0	5	2	4	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF8	TR929	TR929	Torma_et_al	7689	11067	1	7689	7874	7689	7689	CAGE_cluster_39	*	105.163529288	1	NA	7	5	5	1	3	1	0	0	0	3	1	2	0	0	0	3	2	3	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF8	TR929	TR929	Torma_et_al	7689	11067	2	9510	11067	7689	7689	CAGE_cluster_39	*	105.163529288	1	NA	7	5	5	1	3	1	0	0	0	3	1	2	0	0	0	3	2	3	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF8	TR930	TR930	Torma_et_al	7689	11067	1	7689	7874	7689	7689	CAGE_cluster_39	*	105.163529288	1	NA	1	2	0	5	1	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF8	TR930	TR930	Torma_et_al	7689	11067	2	9510	9554	7689	7689	CAGE_cluster_39	*	105.163529288	1	NA	1	2	0	5	1	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF8	TR930	TR930	Torma_et_al	7689	11067	3	10682	11067	7689	7689	CAGE_cluster_39	*	105.163529288	1	NA	1	2	0	5	1	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORFF43	ORFF43-Monocistronic-Short-novTX_263	novTX_263	Tombacz_et_al	82060	83096	1	82060	83096	82049	82060	CAGE_cluster_615	***	NA	6	Monocistronic-Short	0	0	0	1	0	2	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	-	CTO	CTO-CTO-L-2-novTX_503	novTX_503	Tombacz_et_al	73834	75173	1	73834	75173	75167	75181	CAGE_cluster_1536	**	NA	3	CTO-L-2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	-	CTO	CTO-CTO-L-novTX_758	novTX_758	Tombacz_et_al	73834	74215	1	73834	74215	73985	74215	CAGE_cluster_1530	***	NA	9	CTO-L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_001491.2	-	CTO	CTO-L	CTO-L	Torma_et_al	73834	74257	1	73834	74257	74257	74257	CAGE_cluster_1531	**	414.72852833	3	NA	11	8	7	3	2	1	0	0	0	6	2	3	0	0	1	3	2	4	0	1	1	0	0	1	3	4	4
NC_001491.2	-	CTO	CTO-Non-coding-short-novTX_464	novTX_464	Tombacz_et_al	73834	74017	1	73834	74017	73985	74215	CAGE_cluster_1530	***	NA	9	Non-coding-short	1	0	3	3	1	2	0	0	0	1	0	0	0	0	0	4	2	1	0	0	0	0	0	2	1	1	0
NC_001491.2	-	CTO	CTO-Non-coding-short-novTX_465	novTX_465	Tombacz_et_al	73834	74049	1	73834	74049	73985	74215	CAGE_cluster_1530	***	NA	9	Non-coding-short	1	2	0	1	2	1	0	0	0	1	1	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	-	CTO	CTO-Non-coding-short-novTX_467	novTX_467	Tombacz_et_al	73834	74145	1	73834	74145	73985	74215	CAGE_cluster_1530	***	NA	9	Non-coding-short	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	1	0
NC_001491.2	-	CTO	CTO-Non-coding-short-novTX_701	novTX_701	Tombacz_et_al	73834	74113	1	73834	74113	73985	74215	CAGE_cluster_1530	***	NA	9	Non-coding-short	1	1	1	3	1	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	1
NC_001491.2	-	CTO	CTO-Non-coding-short-novTX_779	novTX_779	Tombacz_et_al	73834	74171	1	73834	74171	73985	74215	CAGE_cluster_1530	***	NA	9	Non-coding-short	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	-	CTO	CTO-S	CTO-S	Torma_et_al	73834	74183	1	73834	74183	73985	74215	CAGE_cluster_1530	***	196155.685728494	9	NA	1877	1439	1460	913	408	431	0	0	0	682	433	441	10	1	8	921	742	640	11	10	13	132	118	127	361	516	570
NC_001491.2	-	NOIR	NOIR-2-canonic	NOIR-2-canonic	Torma_et_al	143303	144282	1	143303	144282	144255	144308	CAGE_cluster_1896	***	24468.663319812	9	NA	82	55	61	26	20	10	0	0	0	18	17	15	2	7	8	52	29	13	1	3	5	24	22	20	23	37	34
NC_001491.2	-	NOIR	NOIR-ORF64-CX-Canonic	NOIR-ORF64-CX-Canonic	Torma_et_al	113821	120390	1	113821	120390	120389	120391	CAGE_cluster_1789	*	466.272925086	1	NA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	-	NOIR	TR162	TR162	Torma_et_al	143303	144110	1	143303	143699	NA	NA		NA	NA	NA	NA	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	6	4	2	0	0	0	0	0	0	0	0	0
NC_001491.2	-	NOIR	TR162	TR162	Torma_et_al	143303	144110	2	144024	144110	NA	NA		NA	NA	NA	NA	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	6	4	2	0	0	0	0	0	0	0	0	0
NC_001491.2	-	NOIR	TR166	TR166	Torma_et_al	143303	144282	1	143303	143699	144255	144308	CAGE_cluster_1896	***	24468.663319812	9	NA	1	1	0	3	0	1	0	0	0	2	2	3	0	0	1	10	4	4	0	0	0	0	0	0	0	1	1
NC_001491.2	-	NOIR	TR166	TR166	Torma_et_al	143303	144282	2	143936	144282	144255	144308	CAGE_cluster_1896	***	24468.663319812	9	NA	1	1	0	3	0	1	0	0	0	2	2	3	0	0	1	10	4	4	0	0	0	0	0	0	0	1	1
NC_001491.2	-	NOIR	TR167	TR167	Torma_et_al	143303	144282	1	143303	143699	144255	144308	CAGE_cluster_1896	***	24468.663319812	9	NA	4	3	3	3	5	1	0	0	0	2	4	1	8	1	3	10	7	2	0	1	3	3	2	2	3	2	4
NC_001491.2	-	NOIR	TR167	TR167	Torma_et_al	143303	144282	2	144024	144282	144255	144308	CAGE_cluster_1896	***	24468.663319812	9	NA	4	3	3	3	5	1	0	0	0	2	4	1	8	1	3	10	7	2	0	1	3	3	2	2	3	2	4
NC_001491.2	-	NOIR	TR168	TR168	Torma_et_al	143411	144282	1	143411	143699	144255	144308	CAGE_cluster_1896	***	24468.663319812	9	NA	1	2	1	1	0	0	0	0	0	1	1	1	0	0	1	3	1	0	1	0	1	0	2	1	0	0	1
NC_001491.2	-	NOIR	TR168	TR168	Torma_et_al	143411	144282	2	144024	144282	144255	144308	CAGE_cluster_1896	***	24468.663319812	9	NA	1	2	1	1	0	0	0	0	0	1	1	1	0	0	1	3	1	0	1	0	1	0	2	1	0	0	1
NC_001491.2	-	NOIR	TR5	TR5	Torma_et_al	143303	144110	1	143303	143699	NA	NA		NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	-	NOIR	TR5	TR5	Torma_et_al	143303	144110	2	143936	144110	NA	NA		NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	-	NOIR	TR7	TR7	Torma_et_al	143411	144282	1	143411	143699	144255	144308	CAGE_cluster_1896	***	24468.663319812	9	NA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
NC_001491.2	-	NOIR	TR7	TR7	Torma_et_al	143411	144282	2	143936	144282	144255	144308	CAGE_cluster_1896	***	24468.663319812	9	NA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
NC_001491.2	-	NOIR_2	NOIR_2-Non-coding-long-novTX_685	novTX_685	Tombacz_et_al	143303	144302	1	143303	144302	144255	144308	CAGE_cluster_1896	***	NA	9	Non-coding-long	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
NC_001491.2	-	NOIR_2	NOIR_2-Non-coding-short-novTX_731	novTX_731	Tombacz_et_al	143303	144260	1	143303	144260	144255	144308	CAGE_cluster_1896	***	NA	9	Non-coding-short	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	-	ORF12	ORF12-ORF11-ORF10-ORF9-ORF8-ORF7-ORF6	ORF12-ORF11-ORF10-ORF9-ORF8-ORF7-ORF6	Torma_et_al	6010	14927	1	6010	14927	14926	14955	CAGE_cluster_1182	***	1660.36248233	5	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	-	ORF15	ORF15	ORF15	Torma_et_al	20383	21209	1	20383	21209	21199	21211	CAGE_cluster_1205	***	21752.110203323	9	NA	4016	2775	2727	4630	3390	2916	0	0	0	4590	3307	3168	0	0	0	2867	2007	1363	0	0	0	2	2	1	16	18	18
NC_001491.2	-	ORF15	ORF15-L1	ORF15-L1	Torma_et_al	20383	22415	1	20383	22415	NA	NA		NA	NA	NA	NA	4	4	2	10	10	5	0	0	0	9	7	9	0	0	0	7	3	7	0	0	0	0	0	0	0	0	0
NC_001491.2	-	ORF15	ORF15-Monocistronic-Long-novTX_379	novTX_379	Tombacz_et_al	20383	22761	1	20383	22761	22742	22794	CAGE_cluster_1217	***	NA	7	Monocistronic-Long	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_001491.2	-	ORF15	ORF15-Monocistronic-Long-novTX_689	novTX_689	Tombacz_et_al	20383	22773	1	20383	22773	22742	22794	CAGE_cluster_1217	***	NA	7	Monocistronic-Long	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	-	ORF16	ORF16-ORF15-PC-Canonic	ORF16-ORF15-PC-Canonic	Torma_et_al	20383	22919	1	20383	22919	22890	22923	CAGE_cluster_1219	**	1580.508871167	4	NA	848	477	483	348	289	248	0	0	0	1289	925	829	0	0	0	1052	671	465	0	0	0	0	0	0	0	1	4
NC_001491.2	-	ORF16	ORF16-ORF15-PC-Long	ORF16-ORF15-PC-Long	Torma_et_al	20383	23631	1	20383	23631	NA	NA		NA	NA	NA	NA	4	3	0	0	0	1	0	0	0	0	1	1	0	0	0	3	3	2	0	0	0	0	0	0	1	0	0
NC_001491.2	-	ORF16	ORF16-ORF15-PC-Short	ORF16-ORF15-PC-Short	Torma_et_al	20383	22893	1	20383	22893	22890	22923	CAGE_cluster_1219	**	1580.508871167	4	NA	88	46	58	82	53	47	0	0	0	296	161	169	0	0	0	231	162	152	0	0	0	0	0	0	1	1	0
NC_001491.2	-	ORF17	ORF17	ORF17	Torma_et_al	23010	24276	1	23010	24276	24275	24281	CAGE_cluster_1227	***	26474.116063206	9	NA	20	12	20	8	5	2	0	0	0	5	2	2	4	5	4	2	3	0	1	2	2	5	1	3	1	6	12
NC_001491.2	-	ORF17	ORF17-AT	ORF17-AT	Torma_et_al	22942	24276	1	22942	24276	24275	24281	CAGE_cluster_1227	***	26474.116063206	9	NA	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	1
NC_001491.2	-	ORF17	ORF17-ORF16-ORF15-PC-Canonic	ORF17-ORF16-ORF15-PC-Canonic	Torma_et_al	20383	24276	1	20383	24276	24275	24281	CAGE_cluster_1227	***	26474.116063206	9	NA	3	2	2	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	-	ORF17	ORF17-ORF18-ORF19-ORF20	ORF17-ORF18-ORF19-ORF20	Torma_et_al	23010	29475	1	23010	29475	NA	NA		NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_001491.2	-	ORF18	ORF18	ORF18	Torma_et_al	24413	25769	1	24413	25769	NA	NA		NA	NA	NA	NA	830	557	609	105	57	53	0	0	0	83	52	55	26	11	11	125	94	44	20	13	38	66	84	84	273	476	576
NC_001491.2	-	ORF18	ORF18-L1	ORF18-L1	Torma_et_al	24413	26807	1	24413	26807	NA	NA		NA	NA	NA	NA	0	0	0	0	2	1	0	0	0	2	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	-	ORF18	ORF18-L2	ORF18-L2	Torma_et_al	24413	27011	1	24413	27011	NA	NA		NA	NA	NA	NA	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0
NC_001491.2	-	ORF18	ORF18-L3	ORF18-L3	Torma_et_al	24413	27731	1	24413	27731	NA	NA		NA	NA	NA	NA	0	1	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
NC_001491.2	-	ORF18	ORF18-ORF17-ORF16-ORF15-PC-Canonic	ORF18-ORF17-ORF16-ORF15-PC-Canonic	Torma_et_al	20383	25769	1	20383	25769	NA	NA		NA	NA	NA	NA	1	3	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	2
NC_001491.2	-	ORF18	ORF18-ORF17-PC-Canonic	ORF18-ORF17-PC-Canonic	Torma_et_al	23010	25769	1	23010	25769	NA	NA		NA	NA	NA	NA	11	6	4	0	0	0	0	0	0	1	0	1	1	1	2	2	4	2	0	1	1	0	0	0	0	3	7
NC_001491.2	-	ORF18	ORF18-Putative mRNA-novTX_384	novTX_384	Tombacz_et_al	24413	25666	1	24413	25666	25665	25683	CAGE_cluster_1235	***	NA	6	Putative mRNA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_001491.2	-	ORF18	ORF18-Putative mRNA-novTX_732	novTX_732	Tombacz_et_al	24413	25077	1	24413	25077	25065	25083	CAGE_cluster_1233	**	NA	4	Putative mRNA	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	1	0	0	1
NC_001491.2	-	ORF18	ORF18-Putative mRNA-novTX_746	novTX_746	Tombacz_et_al	24413	25679	1	24413	25679	25665	25683	CAGE_cluster_1235	***	NA	6	Putative mRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	-	ORF18	ORF18.5	ORF18.5	Torma_et_al	24413	24630	1	24413	24630	NA	NA		NA	NA	NA	NA	36	32	27	37	23	19	0	0	0	9	9	4	1	0	0	16	16	12	2	4	4	48	47	50	17	17	22
NC_001491.2	-	ORF18	as18-Long	as18-Long	Torma_et_al	34959	35409	1	34959	35409	NA	NA		NA	NA	NA	NA	2	1	2	1	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
NC_001491.2	-	ORF18	as18-canonic	as18-canonic	Torma_et_al	34959	35525	1	34959	35525	NA	NA		NA	NA	NA	NA	5	3	2	1	2	3	0	0	0	0	0	1	0	0	0	4	1	0	0	0	0	0	1	0	0	0	0
NC_001491.2	-	ORF2	ORF2	ORF2	Torma_et_al	1918	2672	1	1918	2672	2672	2682	CAGE_cluster_1078	***	57730.841172299	9	NA	287	192	219	54	35	40	0	0	0	38	18	23	0	0	0	87	65	83	0	1	1	25	18	22	80	100	143
NC_001491.2	-	ORF2	ORF2-Putative mRNA-novTX_355	novTX_355	Tombacz_et_al	1918	2417	1	1918	2417	2400	2419	CAGE_cluster_1074	***	NA	7	Putative mRNA	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	2	0
NC_001491.2	-	ORF2	ORF2-Putative mRNA-novTX_356	novTX_356	Tombacz_et_al	1918	2498	1	1918	2498	2489	2545	CAGE_cluster_1075	***	NA	9	Putative mRNA	3	2	0	3	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	3	3	2
NC_001491.2	-	ORF2	ORF2-Putative mRNA-novTX_717	novTX_717	Tombacz_et_al	1918	2354	1	1918	2354	2335	2359	CAGE_cluster_1073	**	NA	4	Putative mRNA	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1
NC_001491.2	-	ORF2	ORF2-Putative mRNA-novTX_750	novTX_750	Tombacz_et_al	1918	2343	1	1918	2343	2335	2359	CAGE_cluster_1073	**	NA	4	Putative mRNA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	-	ORF2	ORF3-ORF2-CX-Canonic	ORF3-ORF2-CX-Canonic	Torma_et_al	1918	4226	1	1918	4226	4203	4228	CAGE_cluster_1091	***	9681.604499373	9	NA	6	3	3	3	2	2	0	0	0	4	0	0	0	0	0	1	2	1	0	0	0	1	0	1	1	2	1
NC_001491.2	-	ORF2	ORF3-ORF2-CX-Short	ORF3-ORF2-CX-Short	Torma_et_al	1918	4171	1	1918	4171	4171	4172	CAGE_cluster_1090	**	755.195961699	3	NA	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NC_001491.2	-	ORF20	ORF20	ORF20	Torma_et_al	27868	28983	1	27868	28983	28942	29006	CAGE_cluster_1254	***	96141.270644719	9	NA	563	384	406	130	71	69	0	0	0	87	65	67	42	47	36	145	104	62	36	50	53	126	130	137	211	297	386
NC_001491.2	-	ORF20	ORF20-L1	ORF20-L1	Torma_et_al	27868	30118	1	27868	30118	NA	NA		NA	NA	NA	NA	6	2	2	1	1	2	0	0	0	1	0	1	0	0	0	1	2	3	2	0	0	2	1	3	1	0	1
NC_001491.2	-	ORF20	ORF20-Monocistronic-Long-novTX_396	novTX_396	Tombacz_et_al	27868	29000	1	27868	29000	28942	29006	CAGE_cluster_1254	***	NA	9	Monocistronic-Long	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2
NC_001491.2	-	ORF20	ORF20-Monocistronic-Long-novTX_692	novTX_692	Tombacz_et_al	27868	29209	1	27868	29209	29187	29226	CAGE_cluster_1258	**	NA	5	Monocistronic-Long	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0
NC_001491.2	-	ORF20	ORF20-Monocistronic-Short-novTX_394	novTX_394	Tombacz_et_al	27868	28962	1	27868	28962	28942	29006	CAGE_cluster_1254	***	NA	9	Monocistronic-Short	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	4	1	1	2	0
NC_001491.2	-	ORF20	ORF20-ORF19-ORF18-ORF17-ORF16-ORF15-CX-Canonic	ORF20-ORF19-ORF18-ORF17-ORF16-ORF15-CX-Canonic	Torma_et_al	20383	28983	1	20383	28983	28942	29006	CAGE_cluster_1254	***	96141.270644719	9	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	-	ORF20	ORF20-Putative mRNA-novTX_385	novTX_385	Tombacz_et_al	27868	28242	1	27868	28242	28237	28250	CAGE_cluster_1241	***	NA	8	Putative mRNA	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
