seqnames	strand	correct_tss	prime5	sample	hpi	Time	cell_line	group	count	endtype	pos	start	end
NC_001491.2	+	TRUE	90533	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	90533	90533	90533
NC_001491.2	+	TRUE	118879	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	118879	118879	118879
NC_001491.2	-	TRUE	6760	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	6760	6760	6760
NC_001491.2	+	TRUE	130966	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	130966	130966	130966
NC_001491.2	+	TRUE	129481	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	129481	129481	129481
NC_001491.2	-	TRUE	134543	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	134543	134543	134543
NC_001491.2	+	TRUE	126345	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	126345	126345	126345
NC_001491.2	+	TRUE	127766	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	127766	127766	127766
NC_001491.2	-	TRUE	4344	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	4344	4344	4344
NC_001491.2	-	TRUE	63940	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	63940	63940	63940
NC_001491.2	-	TRUE	107091	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	107091	107091	107091
NC_001491.2	+	TRUE	79627	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	79627	79627	79627
NC_001491.2	+	TRUE	56414	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	56414	56414	56414
NC_001491.2	-	TRUE	69973	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	69973	69973	69973
NC_001491.2	+	TRUE	37199	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	37199	37199	37199
NC_001491.2	-	TRUE	10344	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	10344	10344	10344
NC_001491.2	-	TRUE	115734	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	115734	115734	115734
NC_001491.2	+	TRUE	130023	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	130023	130023	130023
NC_001491.2	-	TRUE	75739	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	75739	75739	75739
NC_001491.2	+	TRUE	90781	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	90781	90781	90781
NC_001491.2	+	TRUE	19333	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	19333	19333	19333
NC_001491.2	+	TRUE	16090	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	16090	16090	16090
NC_001491.2	-	TRUE	6655	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	6655	6655	6655
NC_001491.2	-	TRUE	2536	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	2536	2536	2536
NC_001491.2	+	TRUE	105006	EHV1_cage_A			RK-13	EHV1_cage_A	6	prime5	105006	105006	105006
NC_001491.2	+	TRUE	94358	EHV1_cage_A			RK-13	EHV1_cage_A	7	prime5	94358	94358	94358
NC_001491.2	-	TRUE	52640	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	52640	52640	52640
NC_001491.2	+	TRUE	74720	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	74720	74720	74720
NC_001491.2	-	TRUE	10443	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	10443	10443	10443
NC_001491.2	+	TRUE	2775	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	2775	2775	2775
NC_001491.2	-	TRUE	88274	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	88274	88274	88274
NC_001491.2	+	TRUE	57817	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	57817	57817	57817
NC_001491.2	+	TRUE	44527	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	44527	44527	44527
NC_001491.2	-	TRUE	64697	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	64697	64697	64697
NC_001491.2	+	TRUE	44790	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	44790	44790	44790
NC_001491.2	+	TRUE	104940	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	104940	104940	104940
NC_001491.2	-	TRUE	52387	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	52387	52387	52387
NC_001491.2	-	TRUE	9884	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	9884	9884	9884
NC_001491.2	-	TRUE	106226	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	106226	106226	106226
NC_001491.2	+	TRUE	76513	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	76513	76513	76513
NC_001491.2	+	TRUE	129818	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	129818	129818	129818
NC_001491.2	+	TRUE	11144	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	11144	11144	11144
NC_001491.2	-	TRUE	4228	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	4228	4228	4228
NC_001491.2	-	TRUE	48885	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	48885	48885	48885
NC_001491.2	+	TRUE	26160	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	26160	26160	26160
NC_001491.2	+	TRUE	95968	EHV1_cage_A			RK-13	EHV1_cage_A	7	prime5	95968	95968	95968
NC_001491.2	+	TRUE	60335	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	60335	60335	60335
NC_001491.2	+	TRUE	99463	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	99463	99463	99463
NC_001491.2	+	TRUE	86369	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	86369	86369	86369
NC_001491.2	-	TRUE	37912	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	37912	37912	37912
NC_001491.2	-	TRUE	30680	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	30680	30680	30680
NC_001491.2	+	TRUE	50966	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	50966	50966	50966
NC_001491.2	-	TRUE	72343	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	72343	72343	72343
NC_001491.2	-	TRUE	70210	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	70210	70210	70210
NC_001491.2	+	TRUE	2778	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	2778	2778	2778
NC_001491.2	-	TRUE	49701	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	49701	49701	49701
NC_001491.2	+	TRUE	58645	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	58645	58645	58645
NC_001491.2	+	TRUE	80705	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	80705	80705	80705
NC_001491.2	-	TRUE	57614	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	57614	57614	57614
NC_001491.2	+	TRUE	102747	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	102747	102747	102747
NC_001491.2	-	TRUE	70732	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	70732	70732	70732
NC_001491.2	-	TRUE	94546	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	94546	94546	94546
NC_001491.2	+	TRUE	38448	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	38448	38448	38448
NC_001491.2	-	TRUE	117422	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	117422	117422	117422
NC_001491.2	+	TRUE	62857	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	62857	62857	62857
NC_001491.2	+	TRUE	64744	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	64744	64744	64744
NC_001491.2	+	TRUE	80966	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	80966	80966	80966
NC_001491.2	-	TRUE	4746	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	4746	4746	4746
NC_001491.2	+	TRUE	47036	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	47036	47036	47036
NC_001491.2	+	TRUE	132895	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	132895	132895	132895
NC_001491.2	-	TRUE	21380	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	21380	21380	21380
NC_001491.2	+	TRUE	92416	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	92416	92416	92416
NC_001491.2	+	TRUE	94355	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	94355	94355	94355
NC_001491.2	-	TRUE	148323	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	148323	148323	148323
NC_001491.2	+	TRUE	77659	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	77659	77659	77659
NC_001491.2	+	TRUE	133706	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	133706	133706	133706
NC_001491.2	-	TRUE	12265	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	12265	12265	12265
NC_001491.2	+	TRUE	128367	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	128367	128367	128367
NC_001491.2	+	TRUE	55345	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	55345	55345	55345
NC_001491.2	+	TRUE	15193	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	15193	15193	15193
NC_001491.2	+	TRUE	80812	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	80812	80812	80812
NC_001491.2	+	TRUE	135669	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	135669	135669	135669
NC_001491.2	-	TRUE	12375	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	12375	12375	12375
NC_001491.2	+	TRUE	22924	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	22924	22924	22924
NC_001491.2	+	TRUE	17412	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	17412	17412	17412
NC_001491.2	+	TRUE	126416	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	126416	126416	126416
NC_001491.2	+	TRUE	126415	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	126415	126415	126415
NC_001491.2	+	TRUE	97121	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	97121	97121	97121
NC_001491.2	-	TRUE	93295	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	93295	93295	93295
NC_001491.2	+	TRUE	79748	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime5	79748	79748	79748
NC_001491.2	+	TRUE	88296	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	88296	88296	88296
NC_001491.2	-	TRUE	75809	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	75809	75809	75809
NC_001491.2	-	TRUE	40210	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	40210	40210	40210
NC_001491.2	+	TRUE	119443	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	119443	119443	119443
NC_001491.2	-	TRUE	21825	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	21825	21825	21825
NC_001491.2	+	TRUE	86662	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	86662	86662	86662
NC_001491.2	+	TRUE	63520	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	63520	63520	63520
NC_001491.2	+	TRUE	19664	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	19664	19664	19664
NC_001491.2	+	TRUE	19871	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	19871	19871	19871
NC_001491.2	+	TRUE	90946	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	90946	90946	90946
NC_001491.2	-	TRUE	2646	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	2646	2646	2646
NC_001491.2	+	TRUE	132678	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	132678	132678	132678
NC_001491.2	+	TRUE	23242	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	23242	23242	23242
NC_001491.2	-	TRUE	47177	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	47177	47177	47177
NC_001491.2	+	TRUE	118852	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	118852	118852	118852
NC_001491.2	+	TRUE	80091	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	80091	80091	80091
NC_001491.2	-	TRUE	66027	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	66027	66027	66027
NC_001491.2	+	TRUE	121744	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	121744	121744	121744
NC_001491.2	+	TRUE	90970	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	90970	90970	90970
NC_001491.2	+	TRUE	64742	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	64742	64742	64742
NC_001491.2	+	TRUE	119527	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	119527	119527	119527
NC_001491.2	-	TRUE	110890	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	110890	110890	110890
NC_001491.2	+	TRUE	78255	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	78255	78255	78255
NC_001491.2	+	TRUE	57637	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	57637	57637	57637
NC_001491.2	+	TRUE	88302	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	88302	88302	88302
NC_001491.2	-	TRUE	133891	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	133891	133891	133891
NC_001491.2	-	TRUE	128101	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	128101	128101	128101
NC_001491.2	+	TRUE	50519	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	50519	50519	50519
NC_001491.2	-	TRUE	53062	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	53062	53062	53062
NC_001491.2	+	TRUE	58732	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	58732	58732	58732
NC_001491.2	-	TRUE	25365	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	25365	25365	25365
NC_001491.2	-	TRUE	48280	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	48280	48280	48280
NC_001491.2	-	TRUE	126061	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	126061	126061	126061
NC_001491.2	-	TRUE	5278	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	5278	5278	5278
NC_001491.2	-	TRUE	22890	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	22890	22890	22890
NC_001491.2	-	TRUE	81266	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	81266	81266	81266
NC_001491.2	+	TRUE	131251	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	131251	131251	131251
NC_001491.2	+	TRUE	86475	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	86475	86475	86475
NC_001491.2	-	TRUE	55735	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	55735	55735	55735
NC_001491.2	-	TRUE	114181	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	114181	114181	114181
NC_001491.2	+	TRUE	10465	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	10465	10465	10465
NC_001491.2	-	TRUE	112571	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	112571	112571	112571
NC_001491.2	-	TRUE	118728	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	118728	118728	118728
NC_001491.2	-	TRUE	55876	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	55876	55876	55876
NC_001491.2	+	TRUE	72061	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	72061	72061	72061
NC_001491.2	+	TRUE	79559	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	79559	79559	79559
NC_001491.2	+	TRUE	114083	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	114083	114083	114083
NC_001491.2	-	TRUE	28551	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	28551	28551	28551
NC_001491.2	-	TRUE	52260	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	52260	52260	52260
NC_001491.2	-	TRUE	32084	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	32084	32084	32084
NC_001491.2	+	TRUE	79466	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	79466	79466	79466
NC_001491.2	+	TRUE	61308	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	61308	61308	61308
NC_001491.2	+	TRUE	25778	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	25778	25778	25778
NC_001491.2	+	TRUE	92445	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	92445	92445	92445
NC_001491.2	+	TRUE	12715	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	12715	12715	12715
NC_001491.2	-	TRUE	19828	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	19828	19828	19828
NC_001491.2	+	TRUE	128442	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	128442	128442	128442
NC_001491.2	-	TRUE	47415	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	47415	47415	47415
NC_001491.2	+	TRUE	33237	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	33237	33237	33237
NC_001491.2	-	TRUE	124980	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	124980	124980	124980
NC_001491.2	+	TRUE	79186	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	79186	79186	79186
NC_001491.2	+	TRUE	15745	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	15745	15745	15745
NC_001491.2	-	TRUE	118779	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	118779	118779	118779
NC_001491.2	+	TRUE	129349	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	129349	129349	129349
NC_001491.2	-	TRUE	65844	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	65844	65844	65844
NC_001491.2	+	TRUE	58534	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	58534	58534	58534
NC_001491.2	+	TRUE	32906	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	32906	32906	32906
NC_001491.2	+	TRUE	81900	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	81900	81900	81900
NC_001491.2	+	TRUE	60473	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime5	60473	60473	60473
NC_001491.2	+	TRUE	118871	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	118871	118871	118871
NC_001491.2	-	TRUE	27729	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	27729	27729	27729
NC_001491.2	+	TRUE	27262	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	27262	27262	27262
NC_001491.2	-	TRUE	55789	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	55789	55789	55789
NC_001491.2	-	TRUE	96360	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	96360	96360	96360
NC_001491.2	+	TRUE	55250	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	55250	55250	55250
NC_001491.2	-	TRUE	106720	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	106720	106720	106720
NC_001491.2	-	TRUE	9809	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	9809	9809	9809
NC_001491.2	-	TRUE	26679	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	26679	26679	26679
NC_001491.2	+	TRUE	78782	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	78782	78782	78782
NC_001491.2	+	TRUE	34670	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	34670	34670	34670
NC_001491.2	-	TRUE	4309	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	4309	4309	4309
NC_001491.2	-	TRUE	56720	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	56720	56720	56720
NC_001491.2	+	TRUE	84369	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime5	84369	84369	84369
NC_001491.2	+	TRUE	129014	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	129014	129014	129014
NC_001491.2	+	TRUE	135562	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	135562	135562	135562
NC_001491.2	+	TRUE	72675	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	72675	72675	72675
NC_001491.2	+	TRUE	76168	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	76168	76168	76168
NC_001491.2	-	TRUE	21911	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	21911	21911	21911
NC_001491.2	+	TRUE	19023	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	19023	19023	19023
NC_001491.2	+	TRUE	90170	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	90170	90170	90170
NC_001491.2	-	TRUE	54365	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	54365	54365	54365
NC_001491.2	+	TRUE	78588	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	78588	78588	78588
NC_001491.2	+	TRUE	44988	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	44988	44988	44988
NC_001491.2	-	TRUE	107519	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	107519	107519	107519
NC_001491.2	+	TRUE	69784	EHV1_cage_A			RK-13	EHV1_cage_A	8	prime5	69784	69784	69784
NC_001491.2	+	TRUE	95972	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	95972	95972	95972
NC_001491.2	-	TRUE	126057	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	126057	126057	126057
NC_001491.2	+	TRUE	90650	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	90650	90650	90650
NC_001491.2	-	TRUE	32169	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	32169	32169	32169
NC_001491.2	+	TRUE	64513	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	64513	64513	64513
NC_001491.2	-	TRUE	108794	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	108794	108794	108794
NC_001491.2	+	TRUE	7110	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	7110	7110	7110
NC_001491.2	-	TRUE	38710	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	38710	38710	38710
NC_001491.2	+	TRUE	70672	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	70672	70672	70672
NC_001491.2	+	TRUE	81498	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	81498	81498	81498
NC_001491.2	-	TRUE	106443	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	106443	106443	106443
NC_001491.2	+	TRUE	2196	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	2196	2196	2196
NC_001491.2	+	TRUE	111689	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	111689	111689	111689
NC_001491.2	+	TRUE	19449	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	19449	19449	19449
NC_001491.2	-	TRUE	7401	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	7401	7401	7401
NC_001491.2	-	TRUE	7405	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	7405	7405	7405
NC_001491.2	+	TRUE	19659	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	19659	19659	19659
NC_001491.2	-	TRUE	25366	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	25366	25366	25366
NC_001491.2	-	TRUE	100460	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	100460	100460	100460
NC_001491.2	+	TRUE	88330	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	88330	88330	88330
NC_001491.2	+	TRUE	71038	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	71038	71038	71038
NC_001491.2	-	TRUE	61814	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	61814	61814	61814
NC_001491.2	+	TRUE	121979	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	121979	121979	121979
NC_001491.2	-	TRUE	65712	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	65712	65712	65712
NC_001491.2	-	TRUE	102184	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	102184	102184	102184
NC_001491.2	-	TRUE	53267	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	53267	53267	53267
NC_001491.2	+	TRUE	22861	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	22861	22861	22861
NC_001491.2	+	TRUE	61255	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	61255	61255	61255
NC_001491.2	+	TRUE	46954	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	46954	46954	46954
NC_001491.2	+	TRUE	89396	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	89396	89396	89396
NC_001491.2	-	TRUE	9252	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	9252	9252	9252
NC_001491.2	-	TRUE	55612	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	55612	55612	55612
NC_001491.2	+	TRUE	79164	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	79164	79164	79164
NC_001491.2	+	TRUE	133511	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	133511	133511	133511
NC_001491.2	-	TRUE	125343	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	125343	125343	125343
NC_001491.2	+	TRUE	132857	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	132857	132857	132857
NC_001491.2	+	TRUE	50526	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	50526	50526	50526
NC_001491.2	+	TRUE	130635	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	130635	130635	130635
NC_001491.2	-	TRUE	17642	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	17642	17642	17642
NC_001491.2	-	TRUE	95145	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	95145	95145	95145
NC_001491.2	-	TRUE	33050	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	33050	33050	33050
NC_001491.2	-	TRUE	124912	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	124912	124912	124912
NC_001491.2	-	TRUE	106228	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	106228	106228	106228
NC_001491.2	+	TRUE	121024	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	121024	121024	121024
NC_001491.2	+	TRUE	2671	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	2671	2671	2671
NC_001491.2	+	TRUE	79538	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	79538	79538	79538
NC_001491.2	+	TRUE	12470	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	12470	12470	12470
NC_001491.2	+	TRUE	3063	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	3063	3063	3063
NC_001491.2	-	TRUE	22761	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	22761	22761	22761
NC_001491.2	+	TRUE	34449	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	34449	34449	34449
NC_001491.2	+	TRUE	78264	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	78264	78264	78264
NC_001491.2	-	TRUE	5954	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	5954	5954	5954
NC_001491.2	+	TRUE	134991	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	134991	134991	134991
NC_001491.2	+	TRUE	132976	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	132976	132976	132976
NC_001491.2	+	TRUE	78230	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	78230	78230	78230
