contig	source	feature	start	end	score	strand	frame	info	method	12h-1	12h-2	12h-3	18h-1	18h-2	18h-3	1h_1	1h_2	1h_3	24h-1	24h-2	24h-3	2h_1	2h_2	2h_3	48h-1	48h-2	48h-3	4h-1	4h-2	4h-3	6h-1	6h-2	6h-3	8h-1	8h-2	8h-3
NC_001491.2	LoRTIA	intron	74265	74883	2	-	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	72371	72478	2	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	70748	70863	3	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	35214	35940	2	+	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	24782	24940	6	+	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	58653	59148	2	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	67636	69903	2	+	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	67889	68794	2	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	149462	149884	2	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	59	1104	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	112414	112458	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	112458	112559	2	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	112471	112559	2	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113355	113702	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113358	113694	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113359	113754	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113370	113718	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113394	113742	3	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	112393	112456	2	-	.	GC/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113441	113778	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	118929	119513	2	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	119662	120950	2	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	119662	120846	5	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	119707	121286	2	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113408	113754	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	112367	112445	3	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	112362	112401	3	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	103770	103882	6	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	107581	107706	2	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	109576	111336	2	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	112358	112448	3	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	112358	112435	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	112354	112431	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	112354	112405	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	120471	120917	3	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	111492	114109	2	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	110730	111204	3	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	110417	112625	5	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	120584	120631	4	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	120806	122230	2	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	141874	143453	2	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	141874	142023	2	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	141882	142075	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	142210	143498	2	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	142243	142689	3	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	142314	143498	5	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	142525	142572	4	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	149418	149766	3	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	149406	149752	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	143647	144231	2	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	140930	142354	2	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	139033	139304	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	121085	121278	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	137801	137896	5	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	128175	128351	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125636	128892	3	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125636	126125	3	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125473	125567	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125264	125359	8	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	149462	149839	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	102501	105513	13	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	17333	17488	2	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	17857	18015	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	21640	24940	4	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	22304	24940	4	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	23439	24004	2	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	24661	25633	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0
NC_001491.2	LoRTIA	intron	25275	26512	3	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	25275	26684	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	88	988	4	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	117	966	2	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	134	825	2	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	388	513	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	449	572	2	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	572	698	2	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	611	1090	4	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	805	1097	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	891	1090	2	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	1173	1241	2	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	4718	6554	2	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	4843	6067	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	6851	10681	4	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	6135	6183	2	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	5679	10681	2	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	28146	28869	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	32300	32705	2	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	84321	84446	2	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	84328	91888	2	+	.	AT/AC	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	86241	86827	2	-	.	GC/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0
NC_001491.2	LoRTIA	intron	86250	86836	2	-	.	GC/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	2	6
NC_001491.2	LoRTIA	intron	88266	88368	2	-	.	GC/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	102176	102256	5	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	102501	104226	7	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	51660	55254	3	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	58128	58376	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	62389	69903	2	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	62391	64043	2	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	65441	65770	6	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	83436	84175	2	-	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	81542	81647	7	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	78145	79066	3	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	77223	77916	2	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	68994	69903	2	+	.	GT/AG	48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	149466	149800	2	.	.		48h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	5142	5308	2	.	.		4h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	0	0
NC_001491.2	LoRTIA	intron	110641	111711	2	.	.		4h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	141011	142106	2	.	.		4h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	141124	141173	2	.	.		4h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	121054	122149	2	.	.		4h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	121089	121280	2	-	.	AT/AC	4h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	115261	116017	2	.	.		4h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	147142	147898	2	.	.		4h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	5126	5859	2	.	.		6h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
NC_001491.2	LoRTIA	intron	121085	121279	4	.	.		6h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
NC_001491.2	LoRTIA	intron	121796	122047	2	+	.	GT/AG	6h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
NC_001491.2	LoRTIA	intron	141881	142075	3	.	.		6h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
NC_001491.2	LoRTIA	intron	141113	141364	2	-	.	GT/AG	6h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
NC_001491.2	LoRTIA	intron	5142	5329	2	.	.		6h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
NC_001491.2	LoRTIA	intron	24677	24713	2	-	.	GT/AG	6h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
NC_001491.2	LoRTIA	intron	80136	81851	2	.	.		6h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0
NC_001491.2	LoRTIA	intron	82864	82995	2	.	.		6h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
NC_001491.2	LoRTIA	intron	24579	25089	2	.	.		6h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
NC_001491.2	LoRTIA	intron	65616	65795	2	.	.		6h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
NC_001491.2	LoRTIA	intron	140990	141426	2	+	.	GT/AG	6h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
NC_001491.2	LoRTIA	intron	141891	142087	2	.	.		6h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
NC_001491.2	LoRTIA	intron	121085	121274	2	.	.		6h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2
NC_001491.2	LoRTIA	intron	56750	57387	2	.	.		6h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
NC_001491.2	LoRTIA	intron	80793	81833	2	.	.		6h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
NC_001491.2	LoRTIA	intron	110868	111086	2	.	.		6h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
NC_001491.2	LoRTIA	intron	121085	121282	2	.	.		8h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2
NC_001491.2	LoRTIA	intron	135621	135894	2	-	.	GT/AG	8h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
NC_001491.2	LoRTIA	intron	13111	13232	2	+	.	GT/AG	8h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
NC_001491.2	LoRTIA	intron	24840	25633	2	+	.	GT/AG	8h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
NC_001491.2	LoRTIA	intron	28592	28748	2	-	.	GT/AG	8h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
NC_001491.2	LoRTIA	intron	71321	71373	2	.	.		8h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
NC_001491.2	LoRTIA	intron	78312	78789	2	.	.		8h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
NC_001491.2	LoRTIA	intron	12736	13038	2	.	.		8h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
NC_001491.2	LoRTIA	intron	78307	78775	2	.	.		8h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
NC_001491.2	LoRTIA	intron	78348	78786	2	+	.	GT/AG	8h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
NC_001491.2	LoRTIA	intron	116637	116749	2	-	.	GC/AG	8h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
NC_001491.2	LoRTIA	intron	146411	146523	2	+	.	GC/AG	8h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
NC_001491.2	LoRTIA	intron	117	1106	2	.	.		8h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NC_001491.2	LoRTIA	intron	135675	136059	2	+	.	GT/AG	8h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NC_001491.2	LoRTIA	intron	121499	121672	2	.	.		8h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NC_001491.2	LoRTIA	intron	141486	141659	2	.	.		8h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NC_001491.2	LoRTIA	intron	78145	80043	3	.	.		8h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NC_001491.2	LoRTIA	intron	27988	29600	3	.	.		8h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NC_001491.2	LoRTIA	intron	118727	119103	2	-	.	GT/AG	8h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NC_001491.2	LoRTIA	intron	113995	114058	2	.	.		8h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NC_001491.2	LoRTIA	intron	86250	86846	2	-	.	GT/AG	8h-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
